Trd, 000239.333, 195
Trd, 000240.433, 195
Trd, 000241.117, 193
Trd, 000241.367, 190
Trd, 000241.683, 180.0
Trd, 000243.383, 192
Trd, 000244.450, 190
Trd, 000244.600, 190
Trd, 000245.283, 191
Trd, 000245.600, 188
Trd, 000245.967, 191
Trd, 000246.583, 188
Trd, 000248.250, 191
Trd, 000248.583, 193
Trd, 000249.500, 195
Trd, 000250.600, 192
Trd, 000250.967, 192
Trd, 000251.200, 192
Trd, 000251.650, 204.0
Trd, 000253.883, 200
Trd, 000254.067, 200.0
Trd, 000254.817, 201.0
Trd, 000255.317, 202.0
Trd, 000255.883, 201.0
Trd, 000256.233, 201
Trd, 000256.300, 200
Trd, 000257.017, 202.0
Trd, 000260.200, 203
Trd, 000260.317, 204.0
Trd, 000260.783, 201
Trd, 000261.250, 205
Trd, 000262.167, 201
Trd, 000264.183, 202
Trd, 000264.367, 202
Trd, 000264.483, 201
Trd, 000264.783, 203
Trd, 000265.317, 201
Trd, 000265.717, 200
Trd, 000265.833, 201
Trd, 000265.850, 203
Trd, 000267.383, 199
Trd, 000268.600, 195.0
Trd, 000269.517, 194
Trd, 000270.933, 193
Trd, 000271.383, 193
Trd, 000271.967, 193
Trd, 000272.333, 193
Trd, 000272.383, 192
Trd, 000272.950, 192
Trd, 000274.367, 189
Trd, 000274.450, 188
Trd, 000274.500, 179.0
Trd, 000277.533, 182
Trd, 000277.800, 182
Trd, 000278.617, 183
Trd, 000278.750, 181
Trd, 000279.350, 182
Trd, 000279.367, 183
Trd, 000280.467, 185
Trd, 000281.400, 182.0
Trd, 000281.533, 183
Trd, 000282.183, 184.0
Trd, 000282.367, 183
Trd, 000284.433, 187.0
Trd, 000285.067, 194
Trd, 000285.283, 196
Trd, 000286.700, 190
Trd, 000286.833, 188
Trd, 000288.050, 191
Trd, 000289.333, 190
Trd, 000289.400, 189
Trd, 000290.333, 190
Trd, 000290.917, 191
Trd, 000291.233, 187
Trd, 000291.567, 189
Trd, 000292.033, 190
Trd, 000292.100, 189
Trd, 000293.533, 189
Trd, 000293.667, 189
Trd, 000293.900, 188
Trd, 000294.600, 191
Trd, 000295.083, 191
Trd, 000295.750, 188
Trd, 000297.683, 188
Trd, 000297.783, 188
Trd, 000298.350, 188
Trd, 000298.433, 191
Trd, 000298.850, 187
Trd, 000299.200, 187
Trd, 000301.017, 190
Trd, 000301.383, 190
Trd, 000302.283, 194
Trd, 000302.983, 194
Trd, 000303.733, 191
Trd, 000304.150, 193
Trd, 000305.367, 194
Trd, 000306.583, 193
Trd, 000306.617, 204.0
Trd, 000306.700, 212.0
Trd, 000307.367, 196
Trd, 000308.100, 196
Trd, 000308.133, 196
Trd, 000308.433, 199
Trd, 000309.317, 233
Trd, 000309.700, 211
Trd, 000309.800, 234
Trd, 000311.150, 201.0
Trd, 000312.150, 211.0
Trd, 000312.833, 219
Trd, 000312.933, 236.0
Trd, 000312.950, 217
Trd, 000313.200, 236.0
Trd, 000313.217, 237.0
Trd, 000313.900, 253
Trd, 000314.500, 221.0
Trd, 000314.683, 262.0
Trd, 000316.267, 237
Trd, 000317.083, 245
Trd, 000317.250, 249
Trd, 000317.450, 250
Trd, 000317.750, 253
Trd, 000318.100, 254
Trd, 000318.500, 272
Trd, 000318.517, 273
Trd, 000318.750, 266
Trd, 000319.117, 269
Trd, 000320.050, 274
Trd, 000320.367, 274
Trd, 000320.467, 277.0
Trd, 000320.500, 278.0
Trd, 000321.317, 279
Trd, 000321.700, 280
Trd, 000322.317, 281
Trd, 000322.833, 281
Trd, 000323.233, 283
Trd, 000323.583, 284
Trd, 000323.983, 285
Trd, 000324.000, 286
Trd, 000324.250, 287
Trd, 000324.550, 286
Trd, 000325.167, 287
Trd, 000325.283, 287
Trd, 000325.517, 286
Trd, 000325.833, 287
Trd, 000325.883, 286
Trd, 000326.167, 286
Trd, 000326.517, 287
Trd, 000326.883, 286
Trd, 000327.050, 287
Trd, 000327.300, 287
Trd, 000327.783, 286
Trd, 000327.900, 287
Trd, 000328.183, 287
Trd, 000328.683, 285
Trd, 000329.367, 288
Trd, 000329.500, 296
Trd, 000329.550, 286
Trd, 000330.867, 290
Trd, 000331.050, 291
Trd, 000331.150, 291
Trd, 000331.833, 289
Trd, 000332.267, 287
Trd, 000332.617, 287
Trd, 000332.783, 286
Trd, 000333.383, 286
Trd, 000333.417, 282
Trd, 000333.650, 287
Trd, 000334.017, 260
Trd, 000335.750, 276
Trd, 000336.117, 277
Trd, 000336.217, 277
Trd, 000336.467, 276
Trd, 000336.733, 275
Trd, 000336.817, 276
Trd, 000337.067, 277
Trd, 000337.950, 275
Trd, 000338.050, 276
Trd, 000338.583, 277
Trd, 000338.750, 277
Trd, 000339.050, 278.0
Trd, 000339.100, 276
Trd, 000339.367, 274
Trd, 000340.567, 277
Trd, 000340.950, 278
Trd, 000341.450, 278
Trd, 000341.617, 279
Trd, 000342.500, 281
Trd, 000342.700, 281
Trd, 000342.717, 286
Trd, 000344.317, 282
Trd, 000345.200, 288
Trd, 000345.550, 294
Trd, 000346.167, 289
Trd, 000346.500, 291
Trd, 000346.650, 290
Trd, 000346.750, 291
Trd, 000346.817, 290
Trd, 000347.217, 292
Trd, 000347.250, 289
Trd, 000347.817, 290
Trd, 000348.467, 293
Trd, 000348.683, 293
Trd, 000349.150, 292
Trd, 000349.250, 293
Trd, 000349.550, 288
Trd, 000350.250, 292
Trd, 000350.450, 291
Trd, 000351.700, 292
Trd, 000352.367, 292
Trd, 000352.500, 291
Trd, 000352.550, 292
Trd, 000352.667, 294
Trd, 000353.033, 290
Trd, 000353.117, 290
Trd, 000353.917, 293
Trd, 000353.967, 293
Trd, 000354.167, 293
Trd, 000354.383, 293
Trd, 000354.583, 292
Trd, 000354.750, 292
Trd, 000354.817, 294
Trd, 000355.400, 295
Trd, 000355.600, 264
Trd, 000355.683, 294
Trd, 000355.833, 261
Trd, 000356.250, 274
Trd, 000356.517, 273
Trd, 000356.950, 280
Trd, 000356.967, 282
Trd, 000357.067, 272
Trd, 000358.983, 279
Trd, 000359.467, 277
Trd, 000359.833, 276
Trd, 000359.883, 278
Trd, 000360.333, 279
Trd, 000360.917, 294
Trd, 000361.450, 294
Trd, 000362.017, 289
Trd, 000362.317, 290
Trd, 000362.683, 287
Trd, 000363.167, 287
Trd, 000363.267, 287
Trd, 000363.733, 287
Trd, 000363.750, 288
Trd, 000364.433, 288
Trd, 000364.750, 287
Trd, 000365.367, 286
Trd, 000365.483, 287
Trd, 000365.767, 285
Trd, 000366.000, 287
Trd, 000366.183, 288
Trd, 000366.717, 292
Trd, 000366.767, 285
Trd, 000366.833, 285
Trd, 000367.167, 293
Trd, 000368.617, 292
Trd, 000368.767, 284
Trd, 000369.483, 289
Trd, 000369.833, 294
Trd, 000370.100, 295
Trd, 000370.150, 295
Trd, 000370.533, 294
Trd, 000371.483, 344
Trd, 000372.350, 332
Trd, 000372.783, 332
Trd, 000373.017, 331
Trd, 000373.600, 333
Trd, 000373.817, 334
Trd, 000375.783, 331
Trd, 000376.117, 331
Trd, 000376.267, 329
Trd, 000377.650, 315
Trd, 000377.733, 319
Trd, 000378.500, 314
Trd, 000378.667, 313
Trd, 000378.833, 314
Trd, 000379.050, 314
Trd, 000380.083, 313
Trd, 000380.467, 313
Trd, 000380.667, 311
Trd, 000380.700, 312
Trd, 000380.900, 311
Trd, 000381.250, 313
Trd, 000381.467, 311
Trd, 000381.833, 314
Trd, 000381.883, 310
Trd, 000381.900, 309
Trd, 000382.817, 310
Trd, 000383.433, 310
Trd, 000383.633, 309.0
Trd, 000383.883, 309
Trd, 000384.433, 311
Trd, 000384.700, 310
Trd, 000385.283, 311
Trd, 000385.600, 310
Trd, 000385.833, 311
Trd, 000386.050, 310
Trd, 000386.217, 311
Trd, 000387.500, 309
Trd, 000388.300, 308
Trd, 000388.933, 307.0
Trd, 000389.267, 308
Trd, 000389.583, 308
Trd, 000389.617, 309
Trd, 000389.817, 307
Trd, 000390.000, 306.0
Trd, 000390.300, 306
Trd, 000391.417, 308
Trd, 000391.450, 309
Trd, 000391.483, 305
Trd, 000392.083, 307
Trd, 000392.300, 306
Trd, 000393.050, 305
Trd, 000393.150, 305
Trd, 000393.367, 306
Trd, 000393.733, 306
Trd, 000394.100, 305
Trd, 000394.350, 303
Trd, 000394.867, 218
Trd, 000395.967, 276
Trd, 000396.450, 272
Trd, 000396.983, 252
Trd, 000397.333, 256
Trd, 000397.383, 257
Trd, 000397.950, 252
Trd, 000397.967, 256
Trd, 000398.133, 258
Trd, 000398.233, 262.0
Trd, 000399.450, 260
Trd, 000399.683, 274
Trd, 000399.833, 277
Trd, 000400.783, 286
Trd, 000401.100, 303
Trd, 000401.117, 302
Trd, 000401.533, 301
Trd, 000401.850, 304
Trd, 000402.433, 307
Trd, 000402.733, 307
Trd, 000403.017, 307
Trd, 000403.700, 307
Trd, 000404.133, 313
Trd, 000405.450, 313
Trd, 000405.600, 313
Trd, 000405.883, 312
Trd, 000406.000, 314
Trd, 000406.500, 313
Trd, 000406.850, 313
Trd, 000407.167, 312
Trd, 000407.250, 312
Trd, 000407.550, 312
Trd, 000407.567, 311
Trd, 000407.833, 314
Trd, 000409.150, 315
Trd, 000409.717, 313
Trd, 000409.783, 312
Trd, 000410.183, 315
Trd, 000410.283, 315
Trd, 000410.850, 315
Trd, 000411.467, 315
Trd, 000412.000, 315
Trd, 000412.750, 315
Trd, 000413.017, 316
Trd, 000413.250, 316
Trd, 000413.550, 315
Trd, 000413.567, 315
Trd, 000413.733, 315
Trd, 000414.467, 316
Trd, 000414.550, 317
Trd, 000415.617, 317
Trd, 000415.733, 316
Trd, 000415.800, 315
Trd, 000416.017, 313.0
Trd, 000416.067, 317
Trd, 000417.367, 315
Trd, 000417.633, 314
Trd, 000418.150, 315
Trd, 000418.183, 316
Trd, 000418.633, 315
Trd, 000419.183, 314
Trd, 000419.350, 315
Trd, 000419.383, 312
Trd, 000420.517, 314
Trd, 000421.400, 312.0
Trd, 000422.183, 312
Trd, 000422.383, 311.0
Trd, 000422.417, 311
Trd, 000422.583, 311
Trd, 000422.750, 311
Trd, 000422.833, 310
Trd, 000423.200, 306.0
Trd, 000424.000, 290
Trd, 000424.767, 279
Trd, 000425.050, 264
Trd, 000425.467, 274
Trd, 000425.650, 272
Trd, 000426.067, 270
Trd, 000426.217, 271
Trd, 000426.467, 272
Trd, 000426.533, 273
Trd, 000426.550, 269
Trd, 000426.583, 273
Trd, 000426.633, 278
Trd, 000427.350, 267
Trd, 000427.450, 267
Trd, 000428.050, 273
Trd, 000428.767, 273
Trd, 000428.817, 275
Trd, 000429.017, 290
Trd, 000431.867, 288
Trd, 000431.900, 287
Trd, 000432.800, 293
Trd, 000433.067, 293
Trd, 000433.583, 293
Trd, 000434.533, 292
Trd, 000434.633, 292
Trd, 000434.733, 292
Trd, 000434.883, 293
Trd, 000434.967, 293
Trd, 000435.500, 294
Trd, 000435.950, 294
Trd, 000436.233, 294
Trd, 000436.317, 294
Trd, 000436.967, 293
Trd, 000437.533, 294
Trd, 000438.567, 293
Trd, 000438.633, 294
Trd, 000438.817, 292
Trd, 000439.717, 294
Trd, 000440.400, 294
Trd, 000440.500, 293
Trd, 000441.583, 294
Trd, 000441.917, 293
Trd, 000442.117, 292
Trd, 000442.567, 292
Trd, 000442.900, 292
Trd, 000443.033, 293
Trd, 000444.150, 293
Trd, 000444.717, 292
Trd, 000444.817, 293
Trd, 000445.617, 291
Trd, 000446.600, 290
Trd, 000447.067, 291
Trd, 000447.683, 293
Trd, 000448.017, 293
Trd, 000448.050, 291
Trd, 000448.417, 293
Trd, 000448.950, 291
Trd, 000449.000, 291
Trd, 000449.217, 295
Trd, 000450.033, 296
Trd, 000450.350, 296
Trd, 000450.800, 296
Trd, 000451.233, 295
Trd, 000452.150, 320
Trd, 000452.400, 315
Trd, 000453.217, 320
Trd, 000453.733, 321
Trd, 000453.867, 321
Trd, 000453.900, 321
Trd, 000453.917, 320
Trd, 000454.433, 320
Trd, 000454.517, 320.0
Trd, 000455.267, 319
Trd, 000455.350, 319
Trd, 000455.433, 320
Trd, 000456.117, 321
Trd, 000456.883, 319
Trd, 000456.950, 319
Trd, 000456.967, 318
Trd, 000457.167, 320
Trd, 000457.700, 318
Trd, 000457.800, 317
Trd, 000458.517, 316
Trd, 000458.700, 317
Trd, 000458.983, 314.0
Trd, 000459.067, 313.0
Trd, 000459.733, 314
Trd, 000460.000, 314
Trd, 000460.217, 313
Trd, 000460.367, 314
Trd, 000460.467, 315
Trd, 000461.450, 304
Trd, 000461.800, 302
Trd, 000462.017, 303
Trd, 000462.767, 293
Trd, 000463.217, 296
Trd, 000463.350, 296
Trd, 000463.633, 296
Trd, 000463.867, 295
Trd, 000464.183, 294
Trd, 000464.317, 295
Trd, 000464.817, 294
Trd, 000465.400, 257
Trd, 000466.017, 247
Trd, 000466.083, 248
Trd, 000466.200, 249
Trd, 000466.633, 276
Trd, 000468.083, 243
Trd, 000469.067, 274.0
Trd, 000469.183, 274
Trd, 000469.383, 273
Trd, 000469.550, 272
Trd, 000469.667, 271
Trd, 000469.917, 275.0
Trd, 000470.367, 274
Trd, 000470.800, 278.0
Trd, 000471.000, 324
Trd, 000471.033, 273
Trd, 000471.733, 298
Trd, 000472.550, 301
Trd, 000472.817, 302
Trd, 000473.167, 309
Trd, 000473.250, 302
Trd, 000473.750, 303
Trd, 000474.217, 303
Trd, 000474.533, 302
Trd, 000474.683, 301
Trd, 000475.350, 294
Trd, 000475.800, 295
Trd, 000476.400, 295
Trd, 000476.983, 290
Trd, 000477.183, 291
Trd, 000477.450, 293
Trd, 000477.567, 293
Trd, 000478.350, 294
Trd, 000478.483, 293
Trd, 000479.083, 293
Trd, 000479.483, 285
Trd, 000479.583, 280
Trd, 000479.933, 285
Trd, 000480.317, 284
Trd, 000480.667, 284
Trd, 000481.667, 283
Trd, 000482.183, 279
Trd, 000482.667, 280
Trd, 000482.783, 280
Trd, 000482.833, 281
Trd, 000482.900, 279
Trd, 000483.300, 286
Trd, 000484.017, 295
Trd, 000484.850, 289
Trd, 000484.883, 289
Trd, 000485.033, 285
Trd, 000485.367, 287
Trd, 000485.600, 290
Trd, 000486.317, 288
Trd, 000486.383, 289
Trd, 000486.450, 288
Trd, 000487.150, 288
Trd, 000487.317, 295
Trd, 000488.117, 303
Trd, 000488.183, 303
Trd, 000488.683, 304
Trd, 000488.867, 317
Trd, 000489.233, 318
Trd, 000489.467, 319
Trd, 000489.483, 318
Trd, 000490.817, 354
Trd, 000491.000, 354
Trd, 000491.333, 354
Trd, 000491.550, 353
Trd, 000491.600, 351
Trd, 000492.367, 328
Trd, 000492.483, 315.0
Trd, 000493.967, 319
Trd, 000494.117, 317
Trd, 000494.750, 317
Trd, 000495.000, 316
Trd, 000495.233, 315
Trd, 000495.383, 316
Trd, 000495.633, 316
Trd, 000495.767, 315
Trd, 000496.717, 314.0
Trd, 000497.100, 313.0
Trd, 000497.733, 204
Trd, 000498.033, 205
Trd, 000498.450, 199
Trd, 000498.483, 212.0
Trd, 000499.017, 215
Trd, 000499.917, 256
Trd, 000500.000, 272
Trd, 000500.367, 247
Trd, 000500.967, 252
Trd, 000501.933, 277.0
Trd, 000502.083, 264
Trd, 000502.633, 265
Trd, 000502.883, 266
Trd, 000503.117, 268
Trd, 000504.033, 273
Trd, 000504.317, 272
Trd, 000504.583, 276.0
Trd, 000505.083, 275
Trd, 000505.233, 276.0
Trd, 000505.700, 274
Trd, 000506.017, 278.0
Trd, 000506.850, 278
Trd, 000507.233, 277
Trd, 000507.367, 277
Trd, 000507.467, 277
Trd, 000507.983, 278
Trd, 000508.567, 281
Trd, 000509.317, 285
Trd, 000509.400, 285
Trd, 000509.517, 285
Trd, 000509.700, 286
Trd, 000510.017, 288
Trd, 000511.067, 289
Trd, 000511.833, 286
Trd, 000512.050, 286
Trd, 000512.233, 285
Trd, 000512.583, 285
Trd, 000512.717, 285
Trd, 000513.100, 286
Trd, 000513.217, 285
Trd, 000513.933, 285
Trd, 000514.217, 284
Trd, 000514.433, 283
Trd, 000515.483, 288
Trd, 000515.683, 281
Trd, 000515.933, 280
Trd, 000516.100, 280
Trd, 000516.400, 286
Trd, 000517.133, 280
Trd, 000518.417, 280
Trd, 000518.483, 279
Trd, 000518.517, 279
Trd, 000518.867, 280
Trd, 000519.333, 279
Trd, 000519.417, 280
Trd, 000520.883, 283
Trd, 000521.367, 283
Trd, 000521.400, 284
Trd, 000521.967, 282
Trd, 000522.117, 284
Trd, 000522.133, 282
Trd, 000522.317, 282
Trd, 000522.433, 283
Trd, 000522.750, 282
Trd, 000523.733, 281
Trd, 000523.867, 282
Trd, 000524.100, 283
Trd, 000525.067, 282
Trd, 000525.500, 282
Trd, 000525.600, 281
Trd, 000525.833, 280
Trd, 000526.200, 278
Trd, 000526.483, 282
Trd, 000528.383, 280
Trd, 000528.650, 280
Trd, 000529.150, 280
Trd, 000529.400, 281
Trd, 000530.150, 280
Trd, 000530.833, 280
Trd, 000530.883, 278
Trd, 000531.417, 280
Trd, 000531.600, 282
Trd, 000531.683, 282
Trd, 000531.833, 281
Trd, 000532.450, 282
Trd, 000532.933, 282
Trd, 000533.200, 282
Trd, 000533.483, 281
Trd, 000533.567, 282
Trd, 000533.850, 284
Trd, 000534.033, 285
Trd, 000534.117, 282
Trd, 000534.517, 284
Trd, 000535.000, 285
Trd, 000535.533, 285
Trd, 000536.517, 285
Trd, 000536.533, 286
Trd, 000536.600, 289
Trd, 000537.083, 286
Trd, 000537.383, 286
Trd, 000537.500, 291
Trd, 000537.517, 295
Trd, 000537.883, 303
Trd, 000538.400, 296
Trd, 000538.750, 298
Trd, 000540.417, 335
Trd, 000541.300, 330
Trd, 000541.450, 317
Trd, 000542.300, 325
Trd, 000542.417, 323
Trd, 000542.633, 322
Trd, 000543.333, 318
Trd, 000543.450, 318
Trd, 000544.117, 318
Trd, 000544.600, 318
Trd, 000544.733, 319
Trd, 000545.417, 313.0
Trd, 000545.700, 313
Trd, 000546.267, 313
Trd, 000546.433, 312
Trd, 000546.483, 313
Trd, 000547.067, 310
Trd, 000547.317, 308
Trd, 000547.333, 309
Trd, 000547.817, 308
Trd, 000548.617, 312
Trd, 000549.100, 313
Trd, 000549.250, 314
Trd, 000549.650, 316
Trd, 000551.083, 316
Trd, 000551.500, 317
Trd, 000551.683, 318
Trd, 000552.617, 316
Trd, 000552.833, 318
Trd, 000553.217, 318
Trd, 000553.250, 317
Trd, 000553.317, 319
Trd, 000553.400, 315
Trd, 000554.550, 314
Trd, 000555.333, 314
Trd, 000556.100, 313
Trd, 000556.567, 314
Trd, 000557.050, 315
Trd, 000557.950, 316.0
Trd, 000557.983, 317
Trd, 000558.367, 315.0
Trd, 000558.800, 315
Trd, 000558.933, 316
Trd, 000559.700, 316
Trd, 000560.350, 315
Trd, 000560.483, 316
Trd, 000560.683, 315
Trd, 000560.883, 315
Trd, 000561.100, 316
Trd, 000562.750, 315
Trd, 000563.233, 314
